time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.51903	2	1	4	1030	0.249627
1.51903	2	1	4	1030	0.249587
1.51903	2	1	4	1030	0.249547
1.51903	2	1	4	1030	0.249507
1.51903	2	1	4	1030	0.249467
1.51903	2	1	4	1030	0.249427
1.51903	2	1	4	1030	0.249387
1.51903	2	1	4	1030	0.249347
1.51903	2	1	4	1030	0.249307
1.51903	2	1	4	1030	0.249267
1.51903	2	1	4	1030	0.249227
1.51903	2	1	4	1030	0.249187
1.51903	2	1	4	1030	0.249147
1.51903	2	1	4	1030	0.249107
1.51903	2	1	4	1030	0.249067
1.51903	2	1	4	1030	0.249027
1.51903	2	1	4	1030	0.248987
1.51903	2	1	4	1030	0.248947
1.51903	2	1	4	1030	0.248907
1.51903	2	1	4	1030	0.248867
1.51903	2	1	4	1030	0.248827
1.51903	2	1	4	1030	0.248787
1.51903	2	1	4	1030	0.248747
1.51903	2	1	4	1030	0.248707
1.51903	2	1	4	1030	0.248667
1.51903	2	1	4	1030	0.248627
1.51903	2	1	4	1030	0.248587
1.51903	2	1	4	1030	0.248547
1.51903	2	1	4	1030	0.248507
1.51903	2	1	4	1030	0.248467
1.51903	2	1	4	1030	0.248427
1.51903	2	1	4	1030	0.248387
1.51903	2	1	4	1030	0.248347
1.51903	2	1	4	1030	0.244547
1.51903	2	1	4	1030	0.244507
1.51903	2	1	4	1030	0.244467
1.51903	2	1	4	1030	0.244427
1.51903	2	1	4	1030	0.244387
1.51903	2	1	4	1030	0.244347
1.51903	2	1	4	1030	0.244307
1.51903	2	1	4	1030	0.244267
1.51903	2	1	4	1030	0.244227
1.51903	2	1	4	1030	0.244187
1.51903	2	1	4	1030	0.244147
1.51903	2	1	4	1030	0.244107
1.51903	2	1	4	1030	0.244067
1.51903	2	1	4	1030	0.244027
1.51903	2	1	4	1030	0.243987
1.51903	2	1	4	1030	0.243947
1.51903	2	1	4	1030	0.243907
1.51903	2	1	4	1030	0.243867
1.51903	2	1	4	1030	0.243827
1.51903	2	1	4	1030	0.243787
1.51903	2	1	4	1030	0.243747
1.51903	2	1	4	1030	0.243707
1.51903	2	1	4	1030	0.243667
1.51903	2	1	4	1030	0.243627
1.51903	2	1	4	1030	0.243587
1.51903	2	1	4	1030	0.243547
1.51903	2	1	4	1030	0.243507
1.51903	2	1	4	1030	0.243467
1.51903	2	1	4	1030	0.243427
1.51903	2	1	4	1030	0.243387
1.51903	2	1	4	1030	0.243347
1.51903	2	1	4	1030	0.243307
1.51903	2	1	4	1030	0.243267
1.51903	2	1	4	1030	0.243227
1.51903	2	1	4	1030	0.243187
1.51903	2	1	4	1030	0.243147
1.51903	2	1	4	1030	0.243107
1.51903	2	1	4	1030	0.243067
1.51903	2	1	4	1030	0.243027
1.51903	2	1	4	1030	0.242987
1.51903	2	1	4	1030	0.242947
1.51903	2	1	4	1030	0.242907
1.51903	2	1	4	1030	0.242867
1.51903	2	1	4	1030	0.242827
1.51903	2	1	4	1030	0.242787
1.51903	2	1	4	1030	0.242747
1.51903	2	1	4	1030	0.242707
1.51903	2	1	4	1030	0.242667
1.51903	2	1	4	1030	0.242627
1.51903	2	1	4	1030	0.242587
1.51903	2	1	4	1030	0.242547
1.51903	2	1	4	1030	0.242507
1.51903	2	1	4	1030	0.242467
1.51903	2	1	4	1030	0.242427
1.51903	2	1	4	1030	0.242387
1.51903	2	1	4	1030	0.242347
1.51903	2	1	4	1030	0.242307
1.51903	2	1	4	1030	0.242267
1.51903	2	1	4	1030	0.242227
1.51903	2	1	4	1030	0.242187
1.51903	2	1	4	1030	0.242147
1.51903	2	1	4	1030	0.242107
1.51903	2	1	4	1030	0.242067
1.51903	2	1	4	1030	0.242027
1.51903	2	1	4	1030	0.241987
1.51903	2	1	4	1030	0.241947
1.51903	2	1	4	1030	0.241907
1.51903	2	1	4	1030	0.241867
1.51903	2	1	4	1030	0.241827
1.51903	2	1	4	1030	0.241787
1.51903	2	1	4	1030	0.241747
1.51903	2	1	4	1030	0.241707
1.51903	2	1	4	1030	0.241667
1.51903	2	1	4	1030	0.241627
1.51903	2	1	4	1030	0.241587
1.51903	2	1	4	1030	0.241547
1.51903	2	1	4	1030	0.241507
1.51903	2	1	4	1030	0.241467
1.51903	2	1	4	1030	0.241427
1.51903	2	1	4	1030	0.241387
1.51903	2	1	4	1030	0.241347
1.51903	2	1	4	1030	0.241307
1.51903	2	1	4	1030	0.241267
1.51903	2	1	4	1030	0.241227
1.51903	2	1	4	1030	0.241187
1.51903	2	1	4	1030	0.241147
1.51903	2	1	4	1030	0.241107
1.51903	2	1	4	1030	0.241067
1.51903	2	1	4	1030	0.241027
1.51903	2	1	4	1030	0.240987
1.51903	2	1	4	1030	0.240947
1.51903	2	1	4	1030	0.240907
1.51903	2	1	4	1030	0.237107
1.51903	2	1	4	1030	0.237067
1.51903	2	1	4	1030	0.237027
1.51903	2	1	4	1030	0.236987
1.51903	2	1	4	1030	0.236947
1.51903	2	1	4	1030	0.236907
1.51903	2	1	4	1030	0.236867
1.51903	2	1	4	1030	0.236827
1.51903	2	1	4	1030	0.236787
1.51903	2	1	4	1030	0.236747
1.51903	2	1	4	1030	0.236707
1.51903	2	1	4	1030	0.236667
1.51903	2	1	4	1030	0.236627
1.51903	2	1	4	1030	0.236587
1.51903	2	1	4	1030	0.236547
1.51903	2	1	4	1030	0.236507
1.51903	2	1	4	1030	0.236467
1.51903	2	1	4	1030	0.236427
1.51903	2	1	4	1030	0.236387
1.51903	2	1	4	1030	0.236347
1.51903	2	1	4	1030	0.236307
1.51903	2	1	4	1030	0.236267
1.51903	2	1	4	1030	0.236227
1.51903	2	1	4	1030	0.236187
1.51903	2	1	4	1030	0.236147
1.51903	2	1	4	1030	0.236107
1.51903	2	1	4	1030	0.236067
1.51903	2	1	4	1030	0.236027
1.51903	2	1	4	1030	0.235987
1.51903	2	1	4	1030	0.235947
1.51903	2	1	4	1030	0.235907
1.51903	2	1	4	1030	0.235867
1.51903	2	1	4	1030	0.235827
1.51903	2	1	4	1030	0.235787
1.51903	2	1	4	1030	0.235747
1.51903	2	1	4	1030	0.235707
1.51903	2	1	4	1030	0.235667
1.51903	2	1	4	1030	0.235627
1.51903	2	1	4	1030	0.235587
1.51903	2	1	4	1030	0.235547
1.51903	2	1	4	1030	0.235507
1.51903	2	1	4	1030	0.235467
1.51903	2	1	4	1030	0.235427
1.51903	2	1	4	1030	0.235387
1.51903	2	1	4	1030	0.235347
1.51903	2	1	4	1030	0.235307
1.51903	2	1	4	1030	0.235267
1.51903	2	1	4	1030	0.235227
1.51903	2	1	4	1030	0.235187
1.51903	2	1	4	1030	0.235147
1.51903	2	1	4	1030	0.235107
1.51903	2	1	4	1030	0.235067
1.51903	2	1	4	1030	0.235027
1.51903	2	1	4	1030	0.234987
1.51903	2	1	4	1030	0.234947
1.51903	2	1	4	1030	0.234907
1.51903	2	1	4	1030	0.234867
1.51903	2	1	4	1030	0.234827
1.51903	2	1	4	1030	0.234787
1.51903	2	1	4	1030	0.234747
1.51903	2	1	4	1030	0.234707
1.51903	2	1	4	1030	0.234667
1.51903	2	1	4	1030	0.234627
1.51903	2	1	4	1030	0.234587
1.51903	2	1	4	1030	0.234547
1.51903	2	1	4	1030	0.234507
1.51903	2	1	4	1030	0.234467
1.51903	2	1	4	1030	0.234427
1.51903	2	1	4	1030	0.234387
1.51903	2	1	4	1030	0.234347
1.51903	2	1	4	1030	0.234307
1.51903	2	1	4	1030	0.234267
1.51903	2	1	4	1030	0.234227
1.51903	2	1	4	1030	0.234187
1.51903	2	1	4	1030	0.234147
1.51903	2	1	4	1030	0.234107
1.51903	2	1	4	1030	0.234067
1.51903	2	1	4	1030	0.234027
1.51903	2	1	4	1030	0.233987
1.51903	2	1	4	1030	0.233947
1.51903	2	1	4	1030	0.233907
1.51903	2	1	4	1030	0.233867
1.51903	2	1	4	1030	0.233827
1.51903	2	1	4	1030	0.233787
1.51903	2	1	4	1030	0.233747
1.51903	2	1	4	1030	0.233707
1.51903	2	1	4	1030	0.233667
1.51903	2	1	4	1030	0.233627
1.51903	2	1	4	1030	0.233587
1.51903	2	1	4	1030	0.233547
1.51903	2	1	4	1030	0.233507
1.51903	2	1	4	1030	0.233467
1.51903	2	1	4	1030	0.229667
1.51903	2	1	4	1030	0.229627
1.51903	2	1	4	1030	0.229587
1.51903	2	1	4	1030	0.229547
1.51903	2	1	4	1030	0.229507
1.51903	2	1	4	1030	0.229467
1.51903	2	1	4	1030	0.229427
1.51903	2	1	4	1030	0.229387
1.51903	2	1	4	1030	0.229347
1.51903	2	1	4	1030	0.229307
1.51903	2	1	4	1030	0.229267
1.51903	2	1	4	1030	0.229227
1.51903	2	1	4	1030	0.229187
1.51903	2	1	4	1030	0.229147
1.51903	2	1	4	1030	0.229107
1.51903	2	1	4	1030	0.229067
1.51903	2	1	4	1030	0.229027
1.51903	2	1	4	1030	0.228987
1.51903	2	1	4	1030	0.228947
1.51903	2	1	4	1030	0.228907
1.51903	2	1	4	1030	0.228867
1.51903	2	1	4	1030	0.228827
1.51903	2	1	4	1030	0.228787
1.51903	2	1	4	1030	0.228747
1.51903	2	1	4	1030	0.228707
1.51903	2	1	4	1030	0.228667
1.51903	2	1	4	1030	0.228627
1.51903	2	1	4	1030	0.228587
1.51903	2	1	4	1030	0.228547
1.51903	2	1	4	1030	0.228507
1.51903	2	1	4	1030	0.228467
1.51903	2	1	4	1030	0.228427
1.51903	2	1	4	1030	0.228387
1.51903	2	1	4	1030	0.228347
1.51903	2	1	4	1030	0.228307
1.51903	2	1	4	1030	0.228267
1.51903	2	1	4	1030	0.228227
1.51903	2	1	4	1030	0.228187
1.51903	2	1	4	1030	0.228147
1.51903	2	1	4	1030	0.228107
1.51903	2	1	4	1030	0.228067
1.51903	2	1	4	1030	0.228027
1.51903	2	1	4	1030	0.227987
1.51903	2	1	4	1030	0.227947
1.51903	2	1	4	1030	0.227907
1.51903	2	1	4	1030	0.227867
1.51903	2	1	4	1030	0.227827
1.51903	2	1	4	1030	0.227787
1.51903	2	1	4	1030	0.227747
1.51903	2	1	4	1030	0.227707
1.51903	2	1	4	1030	0.227667
1.51903	2	1	4	1030	0.227627
1.51903	2	1	4	1030	0.227587
1.51903	2	1	4	1030	0.227547
1.51903	2	1	4	1030	0.227507
1.51903	2	1	4	1030	0.227467
1.51903	2	1	4	1030	0.227427
1.51903	2	1	4	1030	0.227387
1.51903	2	1	4	1030	0.227347
1.51903	2	1	4	1030	0.227307
1.51903	2	1	4	1030	0.227267
1.51903	2	1	4	1030	0.227227
1.51903	2	1	4	1030	0.227187
1.51903	2	1	4	1030	0.227147
1.51903	2	1	4	1030	0.227107
1.51903	2	1	4	1030	0.227067
1.51903	2	1	4	1030	0.227027
1.51903	2	1	4	1030	0.226987
1.51903	2	1	4	1030	0.226947
1.51903	2	1	4	1030	0.226907
1.51903	2	1	4	1030	0.226867
1.51903	2	1	4	1030	0.226827
1.51903	2	1	4	1030	0.226787
1.51903	2	1	4	1030	0.226747
1.51903	2	1	4	1030	0.226707
1.51903	2	1	4	1030	0.226667
1.51903	2	1	4	1030	0.226627
1.51903	2	1	4	1030	0.226587
1.51903	2	1	4	1030	0.226547
1.51903	2	1	4	1030	0.226507
1.51903	2	1	4	1030	0.226467
1.51903	2	1	4	1030	0.226427
1.51903	2	1	4	1030	0.226387
1.51903	2	1	4	1030	0.226347
1.51903	2	1	4	1030	0.226307
1.51903	2	1	4	1030	0.226267
1.51903	2	1	4	1030	0.226227
1.51903	2	1	4	1030	0.226187
1.51903	2	1	4	1030	0.226147
1.51903	2	1	4	1030	0.226107
1.51903	2	1	4	1030	0.226067
1.51903	2	1	4	1030	0.226027
1.51903	2	1	4	1030	0.222227
1.51903	2	1	4	1030	0.222187
1.51903	2	1	4	1030	0.222147
1.51903	2	1	4	1030	0.222107
1.51903	2	1	4	1030	0.222067
1.51903	2	1	4	1030	0.222027
1.51903	2	1	4	1030	0.221987
1.51903	2	1	4	1030	0.221947
1.51903	2	1	4	1030	0.221907
1.51903	2	1	4	1030	0.221867
1.51903	2	1	4	1030	0.221827
1.51903	2	1	4	1030	0.221787
1.51903	2	1	4	1030	0.221747
1.51903	2	1	4	1030	0.221707
1.51903	2	1	4	1030	0.221667
1.51903	2	1	4	1030	0.221627
1.51903	2	1	4	1030	0.221587
1.51903	2	1	4	1030	0.221547
1.51903	2	1	4	1030	0.221507
1.51903	2	1	4	1030	0.221467
1.51903	2	1	4	1030	0.221427
1.51903	2	1	4	1030	0.221387
1.51903	2	1	4	1030	0.221347
1.51903	2	1	4	1030	0.221307
1.51903	2	1	4	1030	0.221267
1.51903	2	1	4	1030	0.221227
1.51903	2	1	4	1030	0.221187
1.51903	2	1	4	1030	0.221147
1.51903	2	1	4	1030	0.221107
1.51903	2	1	4	1030	0.221067
1.51903	2	1	4	1030	0.221027
1.51903	2	1	4	1030	0.220987
1.51903	2	1	4	1030	0.220947
1.51903	2	1	4	1030	0.220907
1.51903	2	1	4	1030	0.220867
1.51903	2	1	4	1030	0.220827
1.51903	2	1	4	1030	0.220787
1.51903	2	1	4	1030	0.220747
1.51903	2	1	4	1030	0.220707
1.51903	2	1	4	1030	0.220667
1.51903	2	1	4	1030	0.220627
1.51903	2	1	4	1030	0.220587
1.51903	2	1	4	1030	0.220547
1.51903	2	1	4	1030	0.220507
1.51903	2	1	4	1030	0.220467
1.51903	2	1	4	1030	0.220427
1.51903	2	1	4	1030	0.220387
1.51903	2	1	4	1030	0.220347
1.51903	2	1	4	1030	0.220307
1.51903	2	1	4	1030	0.220267
1.51903	2	1	4	1030	0.220227
1.51903	2	1	4	1030	0.220187
1.51903	2	1	4	1030	0.220147
1.51903	2	1	4	1030	0.220107
1.51903	2	1	4	1030	0.220067
1.51903	2	1	4	1030	0.220027
1.51903	2	1	4	1030	0.219987
1.51903	2	1	4	1030	0.219947
1.51903	2	1	4	1030	0.219907
1.51903	2	1	4	1030	0.219867
1.51903	2	1	4	1030	0.219827
1.51903	2	1	4	1030	0.219787
1.51903	2	1	4	1030	0.219747
1.51903	2	1	4	1030	0.219707
1.51903	2	1	4	1030	0.219667
1.51903	2	1	4	1030	0.219627
1.51903	2	1	4	1030	0.219587
1.51903	2	1	4	1030	0.219547
1.51903	2	1	4	1030	0.219507
1.51903	2	1	4	1030	0.219467
1.51903	2	1	4	1030	0.219427
1.51903	2	1	4	1030	0.219387
1.51903	2	1	4	1030	0.219347
1.51903	2	1	4	1030	0.219307
1.51903	2	1	4	1030	0.219267
1.51903	2	1	4	1030	0.219227
1.51903	2	1	4	1030	0.219187
1.51903	2	1	4	1030	0.219147
1.51903	2	1	4	1030	0.219107
1.51903	2	1	4	1030	0.219067
1.51903	2	1	4	1030	0.219027
1.51903	2	1	4	1030	0.218987
1.51903	2	1	4	1030	0.218947
1.51903	2	1	4	1030	0.218907
1.51903	2	1	4	1030	0.218867
1.51903	2	1	4	1030	0.218827
1.51903	2	1	4	1030	0.218787
1.51903	2	1	4	1030	0.218747
1.51903	2	1	4	1030	0.218707
1.51903	2	1	4	1030	0.218667
1.51903	2	1	4	1030	0.218627
1.51903	2	1	4	1030	0.218587
1.51903	2	1	4	1030	0.214787
1.51903	2	1	4	1030	0.214747
1.51903	2	1	4	1030	0.214707
1.51903	2	1	4	1030	0.214667
1.51903	2	1	4	1030	0.214627
1.51903	2	1	4	1030	0.214587
1.51903	2	1	4	1030	0.214547
1.51903	2	1	4	1030	0.214507
1.51903	2	1	4	1030	0.214467
1.51903	2	1	4	1030	0.214427
1.51903	2	1	4	1030	0.214387
1.51903	2	1	4	1030	0.214347
1.51903	2	1	4	1030	0.214307
1.51903	2	1	4	1030	0.214267
1.51903	2	1	4	1030	0.214227
1.51903	2	1	4	1030	0.214187
1.51903	2	1	4	1030	0.214147
1.51903	2	1	4	1030	0.214107
1.51903	2	1	4	1030	0.214067
1.51903	2	1	4	1030	0.214027
1.51903	2	1	4	1030	0.213987
1.51903	2	1	4	1030	0.213947
1.51903	2	1	4	1030	0.213907
1.51903	2	1	4	1030	0.213867
1.51903	2	1	4	1030	0.213827
1.51903	2	1	4	1030	0.213787
1.51903	2	1	4	1030	0.213747
1.51903	2	1	4	1030	0.213707
1.51903	2	1	4	1030	0.213667
1.51903	2	1	4	1030	0.213627
1.51903	2	1	4	1030	0.213587
1.51903	2	1	4	1030	0.213547
1.51903	2	1	4	1030	0.213507
1.51903	2	1	4	1030	0.213467
1.51903	2	1	4	1030	0.213427
1.51903	2	1	4	1030	0.213387
1.51903	2	1	4	1030	0.213347
1.51903	2	1	4	1030	0.213307
1.51903	2	1	4	1030	0.213267
1.51903	2	1	4	1030	0.213227
1.51903	2	1	4	1030	0.213187
1.51903	2	1	4	1030	0.213147
1.51903	2	1	4	1030	0.213107
1.51903	2	1	4	1030	0.213067
1.51903	2	1	4	1030	0.213027
1.51903	2	1	4	1030	0.212987
1.51903	2	1	4	1030	0.212947
1.51903	2	1	4	1030	0.212907
1.51903	2	1	4	1030	0.212867
1.51903	2	1	4	1030	0.212827
1.51903	2	1	4	1030	0.212787
1.51903	2	1	4	1030	0.212747
1.51903	2	1	4	1030	0.212707
1.51903	2	1	4	1030	0.212667
1.51903	2	1	4	1030	0.212627
1.51903	2	1	4	1030	0.212587
1.51903	2	1	4	1030	0.212547
1.51903	2	1	4	1030	0.212507
1.51903	2	1	4	1030	0.212467
1.51903	2	1	4	1030	0.212427
1.51903	2	1	4	1030	0.212387
1.51903	2	1	4	1030	0.212347
1.51903	2	1	4	1030	0.212307
1.51903	2	1	4	1030	0.212267
1.51903	2	1	4	1030	0.212227
1.51903	2	1	4	1030	0.212187
1.51903	2	1	4	1030	0.212147
1.51903	2	1	4	1030	0.212107
1.51903	2	1	4	1030	0.212067
1.51903	2	1	4	1030	0.212027
1.51903	2	1	4	1030	0.211987
1.51903	2	1	4	1030	0.211947
1.51903	2	1	4	1030	0.211907
1.51903	2	1	4	1030	0.211867
1.51903	2	1	4	1030	0.211827
1.51903	2	1	4	1030	0.211787
1.51903	2	1	4	1030	0.211747
1.51903	2	1	4	1030	0.211707
1.51903	2	1	4	1030	0.211667
1.51903	2	1	4	1030	0.211627
1.51903	2	1	4	1030	0.211587
1.51903	2	1	4	1030	0.211547
1.51903	2	1	4	1030	0.211507
1.51903	2	1	4	1030	0.211467
1.51903	2	1	4	1030	0.211427
1.51903	2	1	4	1030	0.211387
1.51903	2	1	4	1030	0.211347
1.51903	2	1	4	1030	0.211307
1.51903	2	1	4	1030	0.211267
1.51903	2	1	4	1030	0.211227
1.51903	2	1	4	1030	0.211187
1.51903	2	1	4	1030	0.211147
1.51903	2	1	4	1030	0.207347
1.51903	2	1	4	1030	0.207307
1.51903	2	1	4	1030	0.207267
1.51903	2	1	4	1030	0.207227
1.51903	2	1	4	1030	0.207187
1.51903	2	1	4	1030	0.207147
1.51903	2	1	4	1030	0.207107
1.51903	2	1	4	1030	0.207067
1.51903	2	1	4	1030	0.207027
1.51903	2	1	4	1030	0.206987
1.51903	2	1	4	1030	0.206947
1.51903	2	1	4	1030	0.206907
1.51903	2	1	4	1030	0.206867
1.51903	2	1	4	1030	0.206827
1.51903	2	1	4	1030	0.206787
1.51903	2	1	4	1030	0.206747
1.51903	2	1	4	1030	0.206707
1.51903	2	1	4	1030	0.206667
1.51903	2	1	4	1030	0.206627
1.51903	2	1	4	1030	0.206587
1.51903	2	1	4	1030	0.206547
1.51903	2	1	4	1030	0.206507
1.51903	2	1	4	1030	0.206467
1.51903	2	1	4	1030	0.206427
1.51903	2	1	4	1030	0.206387
1.51903	2	1	4	1030	0.206347
1.51903	2	1	4	1030	0.206307
1.51903	2	1	4	1030	0.206267
1.51903	2	1	4	1030	0.206227
1.51903	2	1	4	1030	0.206187
1.51903	2	1	4	1030	0.206147
1.51903	2	1	4	1030	0.206107
1.51903	2	1	4	1030	0.206067
1.51903	2	1	4	1030	0.206027
1.51903	2	1	4	1030	0.205987
1.51903	2	1	4	1030	0.205947
1.51903	2	1	4	1030	0.205907
1.51903	2	1	4	1030	0.205867
1.51903	2	1	4	1030	0.205827
1.51903	2	1	4	1030	0.205787
1.51903	2	1	4	1030	0.205747
1.51903	2	1	4	1030	0.205707
1.51903	2	1	4	1030	0.205667
1.51903	2	1	4	1030	0.205627
1.51903	2	1	4	1030	0.205587
1.51903	2	1	4	1030	0.205547
1.51903	2	1	4	1030	0.205507
1.51903	2	1	4	1030	0.205467
1.51903	2	1	4	1030	0.205427
1.51903	2	1	4	1030	0.205387
1.51903	2	1	4	1030	0.205347
1.51903	2	1	4	1030	0.205307
1.51903	2	1	4	1030	0.205267
1.51903	2	1	4	1030	0.205227
1.51903	2	1	4	1030	0.205187
1.51903	2	1	4	1030	0.205147
1.51903	2	1	4	1030	0.205107
1.51903	2	1	4	1030	0.205067
1.51903	2	1	4	1030	0.205027
1.51903	2	1	4	1030	0.204987
1.51903	2	1	4	1030	0.204947
1.51903	2	1	4	1030	0.204907
1.51903	2	1	4	1030	0.204867
1.51903	2	1	4	1030	0.204827
1.51903	2	1	4	1030	0.204787
1.51903	2	1	4	1030	0.204747
1.51903	2	1	4	1030	0.204707
1.51903	2	1	4	1030	0.204667
1.51903	2	1	4	1030	0.204627
1.51903	2	1	4	1030	0.204587
1.51903	2	1	4	1030	0.204547
1.51903	2	1	4	1030	0.204507
1.51903	2	1	4	1030	0.204467
1.51903	2	1	4	1030	0.204427
1.51903	2	1	4	1030	0.204387
1.51903	2	1	4	1030	0.204347
1.51903	2	1	4	1030	0.204307
1.51903	2	1	4	1030	0.204267
1.51903	2	1	4	1030	0.204227
1.51903	2	1	4	1030	0.204187
1.51903	2	1	4	1030	0.204147
1.51903	2	1	4	1030	0.204107
1.51903	2	1	4	1030	0.204067
1.51903	2	1	4	1030	0.204027
1.51903	2	1	4	1030	0.203987
1.51903	2	1	4	1030	0.203947
1.51903	2	1	4	1030	0.203907
1.51903	2	1	4	1030	0.203867
1.51903	2	1	4	1030	0.203827
1.51903	2	1	4	1030	0.203787
1.51903	2	1	4	1030	0.203747
1.51903	2	1	4	1030	0.203707
1.51903	2	1	4	1030	0.199907
1.51903	2	1	4	1030	0.199867
1.51903	2	1	4	1030	0.199827
1.51903	2	1	4	1030	0.199787
1.51903	2	1	4	1030	0.199747
1.51903	2	1	4	1030	0.199707
1.51903	2	1	4	1030	0.199667
1.51903	2	1	4	1030	0.199627
1.51903	2	1	4	1030	0.199587
1.51903	2	1	4	1030	0.199547
1.51903	2	1	4	1030	0.199507
1.51903	2	1	4	1030	0.199467
1.51903	2	1	4	1030	0.199427
1.51903	2	1	4	1030	0.199387
1.51903	2	1	4	1030	0.199347
1.51903	2	1	4	1030	0.199307
1.51903	2	1	4	1030	0.199267
1.51903	2	1	4	1030	0.199227
1.51903	2	1	4	1030	0.199187
1.51903	2	1	4	1030	0.199147
1.51903	2	1	4	1030	0.199107
1.51903	2	1	4	1030	0.199067
1.51903	2	1	4	1030	0.199027
1.51903	2	1	4	1030	0.198987
1.51903	2	1	4	1030	0.198947
1.51903	2	1	4	1030	0.198907
1.51903	2	1	4	1030	0.198867
1.51903	2	1	4	1030	0.198827
1.51903	2	1	4	1030	0.198787
1.51903	2	1	4	1030	0.198747
1.51903	2	1	4	1030	0.198707
1.51903	2	1	4	1030	0.198667
1.51903	2	1	4	1030	0.198627
1.51903	2	1	4	1030	0.198587
1.51903	2	1	4	1030	0.198547
1.51903	2	1	4	1030	0.198507
1.51903	2	1	4	1030	0.198467
1.51903	2	1	4	1030	0.198427
1.51903	2	1	4	1030	0.198387
1.51903	2	1	4	1030	0.198347
1.51903	2	1	4	1030	0.198307
1.51903	2	1	4	1030	0.198267
1.51903	2	1	4	1030	0.198227
1.51903	2	1	4	1030	0.198187
1.51903	2	1	4	1030	0.198147
1.51903	2	1	4	1030	0.198107
1.51903	2	1	4	1030	0.198067
1.51903	2	1	4	1030	0.198027
1.51903	2	1	4	1030	0.197987
1.51903	2	1	4	1030	0.197947
1.51903	2	1	4	1030	0.197907
1.51903	2	1	4	1030	0.197867
1.51903	2	1	4	1030	0.197827
1.51903	2	1	4	1030	0.197787
1.51903	2	1	4	1030	0.197747
1.51903	2	1	4	1030	0.197707
1.51903	2	1	4	1030	0.197667
1.51903	2	1	4	1030	0.197627
1.51903	2	1	4	1030	0.197587
1.51903	2	1	4	1030	0.197547
1.51903	2	1	4	1030	0.197507
1.51903	2	1	4	1030	0.197467
1.51903	2	1	4	1030	0.197427
1.51903	2	1	4	1030	0.197387
1.51903	2	1	4	1030	0.197347
1.51903	2	1	4	1030	0.197307
1.51903	2	1	4	1030	0.197267
1.51903	2	1	4	1030	0.197227
1.51903	2	1	4	1030	0.197187
1.51903	2	1	4	1030	0.197147
1.51903	2	1	4	1030	0.197107
1.51903	2	1	4	1030	0.197067
1.51903	2	1	4	1030	0.197027
1.51903	2	1	4	1030	0.196987
1.51903	2	1	4	1030	0.196947
1.51903	2	1	4	1030	0.196907
1.51903	2	1	4	1030	0.196867
1.51903	2	1	4	1030	0.196827
1.51903	2	1	4	1030	0.196787
1.51903	2	1	4	1030	0.196747
1.51903	2	1	4	1030	0.196707
1.51903	2	1	4	1030	0.196667
1.51903	2	1	4	1030	0.196627
1.51903	2	1	4	1030	0.196587
1.51903	2	1	4	1030	0.196547
1.51903	2	1	4	1030	0.196507
1.51903	2	1	4	1030	0.196467
1.51903	2	1	4	1030	0.196427
1.51903	2	1	4	1030	0.196387
1.51903	2	1	4	1030	0.196347
1.51903	2	1	4	1030	0.196307
1.51903	2	1	4	1030	0.196267
1.51903	2	1	4	1030	0.196227
1.51903	2	1	4	1030	0.196187
1.51903	2	1	4	1030	0.196147
1.51903	2	1	4	1030	0.196107
1.51903	2	1	4	1030	0.196067
1.51903	2	1	4	1030	0.196027
1.51903	2	1	4	1030	0.195987
1.51903	2	1	4	1030	0.195947
1.51903	2	1	4	1030	0.195907
1.51903	2	1	4	1030	0.195867
1.51903	2	1	4	1030	0.195827
1.51903	2	1	4	1030	0.195787
1.51903	2	1	4	1030	0.195747
1.51903	2	1	4	1030	0.195707
1.51903	2	1	4	1030	0.195667
1.51903	2	1	4	1030	0.195627
1.51903	2	1	4	1030	0.195587
1.51903	2	1	4	1030	0.195547
1.51903	2	1	4	1030	0.195507
1.51903	2	1	4	1030	0.195467
1.51903	2	1	4	1030	0.195427
1.51903	2	1	4	1030	0.195387
1.51903	2	1	4	1030	0.195347
1.51903	2	1	4	1030	0.195307
1.51903	2	1	4	1030	0.195267
1.51903	2	1	4	1030	0.195227
1.51903	2	1	4	1030	0.195187
1.51903	2	1	4	1030	0.195147
1.51903	2	1	4	1030	0.195107
1.51903	2	1	4	1030	0.195067
1.51903	2	1	4	1030	0.195027
1.51903	2	1	4	1030	0.194987
1.51903	2	1	4	1030	0.194947
1.51903	2	1	4	1030	0.194907
1.51903	2	1	4	1030	0.194867
1.51903	2	1	4	1030	0.194827
1.51903	2	1	4	1030	0.194787
1.51903	2	1	4	1030	0.194747
1.51903	2	1	4	1030	0.190947
1.51903	2	1	4	1030	0.190907
1.51903	2	1	4	1030	0.190867
1.51903	2	1	4	1030	0.190827
1.51903	2	1	4	1030	0.190787
1.51903	2	1	4	1030	0.190747
1.51903	2	1	4	1030	0.190707
1.51903	2	1	4	1030	0.190667
1.51903	2	1	4	1030	0.190627
1.51903	2	1	4	1030	0.190587
1.51903	2	1	4	1030	0.190547
1.51903	2	1	4	1030	0.190507
1.51903	2	1	4	1030	0.190467
1.51903	2	1	4	1030	0.190427
1.51903	2	1	4	1030	0.190387
1.51903	2	1	4	1030	0.190347
1.51903	2	1	4	1030	0.190307
1.51903	2	1	4	1030	0.190267
1.51903	2	1	4	1030	0.190227
1.51903	2	1	4	1030	0.190187
