time(s)	cellId	rnti	lcid	packetSize
1.57364	2	1	4	1030
1.57368	2	1	4	1030
1.57372	2	1	4	1030
1.57376	2	1	4	1030
1.5738	2	1	4	1030
1.57384	2	1	4	1030
1.57388	2	1	4	1030
1.57392	2	1	4	1030
1.57396	2	1	4	1030
1.574	2	1	4	1030
1.57404	2	1	4	1030
1.57408	2	1	4	1030
1.57412	2	1	4	1030
1.57416	2	1	4	1030
1.5742	2	1	4	1030
1.57424	2	1	4	1030
1.57428	2	1	4	1030
1.57432	2	1	4	1030
1.57436	2	1	4	1030
1.5744	2	1	4	1030
1.57444	2	1	4	1030
1.57448	2	1	4	1030
1.57452	2	1	4	1030
1.57456	2	1	4	1030
1.5746	2	1	4	1030
1.57464	2	1	4	1030
1.57468	2	1	4	1030
1.57472	2	1	4	1030
1.57476	2	1	4	1030
1.5748	2	1	4	1030
1.57484	2	1	4	1030
1.57488	2	1	4	1030
1.57492	2	1	4	1030
1.57496	2	1	4	1030
1.575	2	1	4	1030
1.57504	2	1	4	1030
1.57508	2	1	4	1030
1.57512	2	1	4	1030
1.57516	2	1	4	1030
1.5752	2	1	4	1030
1.57524	2	1	4	1030
1.57528	2	1	4	1030
1.57532	2	1	4	1030
1.57536	2	1	4	1030
1.5754	2	1	4	1030
1.57544	2	1	4	1030
1.57548	2	1	4	1030
1.57552	2	1	4	1030
1.57556	2	1	4	1030
1.5756	2	1	4	1030
1.57564	2	1	4	1030
1.57568	2	1	4	1030
1.57572	2	1	4	1030
1.57576	2	1	4	1030
1.5758	2	1	4	1030
1.57584	2	1	4	1030
1.57588	2	1	4	1030
1.57592	2	1	4	1030
1.57596	2	1	4	1030
1.576	2	1	4	1030
1.57604	2	1	4	1030
1.57608	2	1	4	1030
1.57612	2	1	4	1030
1.57616	2	1	4	1030
1.5762	2	1	4	1030
1.57624	2	1	4	1030
1.57628	2	1	4	1030
1.57632	2	1	4	1030
1.57636	2	1	4	1030
1.5764	2	1	4	1030
1.57644	2	1	4	1030
1.57648	2	1	4	1030
1.57652	2	1	4	1030
1.57656	2	1	4	1030
1.5766	2	1	4	1030
1.57664	2	1	4	1030
1.57668	2	1	4	1030
1.57672	2	1	4	1030
1.57676	2	1	4	1030
1.5768	2	1	4	1030
1.57684	2	1	4	1030
1.57688	2	1	4	1030
1.57692	2	1	4	1030
1.57696	2	1	4	1030
1.577	2	1	4	1030
1.57704	2	1	4	1030
1.57708	2	1	4	1030
1.57712	2	1	4	1030
1.57716	2	1	4	1030
1.5772	2	1	4	1030
1.57724	2	1	4	1030
1.57728	2	1	4	1030
1.57732	2	1	4	1030
1.57736	2	1	4	1030
1.5774	2	1	4	1030
1.57744	2	1	4	1030
1.57748	2	1	4	1030
1.57752	2	1	4	1030
1.57756	2	1	4	1030
1.5776	2	1	4	1030
1.57764	2	1	4	1030
1.57768	2	1	4	1030
1.57772	2	1	4	1030
1.57776	2	1	4	1030
1.5778	2	1	4	1030
1.57784	2	1	4	1030
1.57788	2	1	4	1030
1.57792	2	1	4	1030
1.57796	2	1	4	1030
1.578	2	1	4	1030
1.57804	2	1	4	1030
1.57808	2	1	4	1030
1.57812	2	1	4	1030
1.57816	2	1	4	1030
1.5782	2	1	4	1030
1.57824	2	1	4	1030
1.57828	2	1	4	1030
1.57832	2	1	4	1030
1.57836	2	1	4	1030
1.5784	2	1	4	1030
1.57844	2	1	4	1030
1.57848	2	1	4	1030
1.57852	2	1	4	1030
1.57856	2	1	4	1030
1.5786	2	1	4	1030
1.57864	2	1	4	1030
1.57868	2	1	4	1030
1.57872	2	1	4	1030
1.57876	2	1	4	1030
1.5788	2	1	4	1030
1.57884	2	1	4	1030
1.57888	2	1	4	1030
1.57892	2	1	4	1030
1.57896	2	1	4	1030
1.579	2	1	4	1030
1.57904	2	1	4	1030
1.57908	2	1	4	1030
1.57912	2	1	4	1030
1.57916	2	1	4	1030
1.5792	2	1	4	1030
1.57924	2	1	4	1030
1.57928	2	1	4	1030
1.57932	2	1	4	1030
1.57936	2	1	4	1030
1.5794	2	1	4	1030
1.57944	2	1	4	1030
1.57948	2	1	4	1030
1.57952	2	1	4	1030
1.57956	2	1	4	1030
1.5796	2	1	4	1030
1.57964	2	1	4	1030
1.57968	2	1	4	1030
1.57972	2	1	4	1030
1.57976	2	1	4	1030
1.5798	2	1	4	1030
1.57984	2	1	4	1030
1.57988	2	1	4	1030
1.57992	2	1	4	1030
1.57996	2	1	4	1030
1.58	2	1	4	1030
1.58004	2	1	4	1030
1.58008	2	1	4	1030
1.58012	2	1	4	1030
1.58016	2	1	4	1030
1.5802	2	1	4	1030
1.58024	2	1	4	1030
1.58028	2	1	4	1030
1.58032	2	1	4	1030
1.58036	2	1	4	1030
1.5804	2	1	4	1030
1.58044	2	1	4	1030
1.58048	2	1	4	1030
1.58052	2	1	4	1030
1.58056	2	1	4	1030
1.5806	2	1	4	1030
1.58064	2	1	4	1030
1.58068	2	1	4	1030
1.58072	2	1	4	1030
1.58076	2	1	4	1030
1.5808	2	1	4	1030
1.58084	2	1	4	1030
1.58088	2	1	4	1030
1.58092	2	1	4	1030
1.58096	2	1	4	1030
1.581	2	1	4	1030
1.58104	2	1	4	1030
1.58108	2	1	4	1030
1.58112	2	1	4	1030
1.58116	2	1	4	1030
1.5812	2	1	4	1030
1.58124	2	1	4	1030
1.58128	2	1	4	1030
1.58132	2	1	4	1030
1.58136	2	1	4	1030
1.5814	2	1	4	1030
1.58144	2	1	4	1030
1.58148	2	1	4	1030
1.58152	2	1	4	1030
1.58156	2	1	4	1030
1.5816	2	1	4	1030
1.58164	2	1	4	1030
1.58168	2	1	4	1030
1.58172	2	1	4	1030
1.58176	2	1	4	1030
1.5818	2	1	4	1030
1.58184	2	1	4	1030
1.58188	2	1	4	1030
1.58192	2	1	4	1030
1.58196	2	1	4	1030
1.582	2	1	4	1030
1.58204	2	1	4	1030
1.58208	2	1	4	1030
1.58212	2	1	4	1030
1.58216	2	1	4	1030
1.5822	2	1	4	1030
1.58224	2	1	4	1030
1.58228	2	1	4	1030
1.58232	2	1	4	1030
1.58236	2	1	4	1030
1.5824	2	1	4	1030
1.58244	2	1	4	1030
1.58248	2	1	4	1030
1.58252	2	1	4	1030
1.58256	2	1	4	1030
1.5826	2	1	4	1030
1.58264	2	1	4	1030
1.58268	2	1	4	1030
1.58272	2	1	4	1030
1.58276	2	1	4	1030
1.5828	2	1	4	1030
1.58284	2	1	4	1030
1.58288	2	1	4	1030
1.58292	2	1	4	1030
1.58296	2	1	4	1030
1.583	2	1	4	1030
1.58304	2	1	4	1030
1.58308	2	1	4	1030
1.58312	2	1	4	1030
1.58316	2	1	4	1030
1.5832	2	1	4	1030
1.58324	2	1	4	1030
1.58328	2	1	4	1030
1.58332	2	1	4	1030
1.58336	2	1	4	1030
1.5834	2	1	4	1030
1.58344	2	1	4	1030
1.58348	2	1	4	1030
1.58352	2	1	4	1030
1.58356	2	1	4	1030
1.5836	2	1	4	1030
1.58364	2	1	4	1030
1.58368	2	1	4	1030
1.58372	2	1	4	1030
1.58376	2	1	4	1030
1.5838	2	1	4	1030
1.58384	2	1	4	1030
1.58388	2	1	4	1030
1.58392	2	1	4	1030
1.58396	2	1	4	1030
1.584	2	1	4	1030
1.58404	2	1	4	1030
1.58408	2	1	4	1030
1.58412	2	1	4	1030
1.58416	2	1	4	1030
1.5842	2	1	4	1030
1.58424	2	1	4	1030
1.58428	2	1	4	1030
1.58432	2	1	4	1030
1.58436	2	1	4	1030
1.5844	2	1	4	1030
1.58444	2	1	4	1030
1.58448	2	1	4	1030
1.58452	2	1	4	1030
1.58456	2	1	4	1030
1.5846	2	1	4	1030
1.58464	2	1	4	1030
1.58468	2	1	4	1030
1.58472	2	1	4	1030
1.58476	2	1	4	1030
1.5848	2	1	4	1030
1.58484	2	1	4	1030
1.58488	2	1	4	1030
1.58492	2	1	4	1030
1.58496	2	1	4	1030
1.585	2	1	4	1030
1.58504	2	1	4	1030
1.58508	2	1	4	1030
1.58512	2	1	4	1030
1.58516	2	1	4	1030
1.5852	2	1	4	1030
1.58524	2	1	4	1030
1.58528	2	1	4	1030
1.58532	2	1	4	1030
1.58536	2	1	4	1030
1.5854	2	1	4	1030
1.58544	2	1	4	1030
1.58548	2	1	4	1030
1.58552	2	1	4	1030
1.58556	2	1	4	1030
1.5856	2	1	4	1030
1.58564	2	1	4	1030
1.58568	2	1	4	1030
1.58572	2	1	4	1030
1.58576	2	1	4	1030
1.5858	2	1	4	1030
1.58584	2	1	4	1030
1.58588	2	1	4	1030
1.58592	2	1	4	1030
1.58596	2	1	4	1030
1.586	2	1	4	1030
1.58604	2	1	4	1030
1.58608	2	1	4	1030
1.58612	2	1	4	1030
1.58616	2	1	4	1030
1.5862	2	1	4	1030
1.58624	2	1	4	1030
1.58628	2	1	4	1030
1.58632	2	1	4	1030
1.58636	2	1	4	1030
1.5864	2	1	4	1030
1.58644	2	1	4	1030
1.58648	2	1	4	1030
1.58652	2	1	4	1030
1.58656	2	1	4	1030
1.5866	2	1	4	1030
1.58664	2	1	4	1030
1.58668	2	1	4	1030
1.58672	2	1	4	1030
1.58676	2	1	4	1030
1.5868	2	1	4	1030
1.58684	2	1	4	1030
1.58688	2	1	4	1030
1.58692	2	1	4	1030
1.58696	2	1	4	1030
1.587	2	1	4	1030
1.58704	2	1	4	1030
1.58708	2	1	4	1030
1.58712	2	1	4	1030
1.58716	2	1	4	1030
1.5872	2	1	4	1030
1.58724	2	1	4	1030
1.58728	2	1	4	1030
1.58732	2	1	4	1030
1.58736	2	1	4	1030
1.5874	2	1	4	1030
1.58744	2	1	4	1030
1.58748	2	1	4	1030
1.58752	2	1	4	1030
1.58756	2	1	4	1030
1.5876	2	1	4	1030
1.58764	2	1	4	1030
1.58768	2	1	4	1030
1.58772	2	1	4	1030
1.58776	2	1	4	1030
1.5878	2	1	4	1030
1.58784	2	1	4	1030
1.58788	2	1	4	1030
1.58792	2	1	4	1030
1.58796	2	1	4	1030
1.588	2	1	4	1030
1.58804	2	1	4	1030
1.58808	2	1	4	1030
1.58812	2	1	4	1030
1.58816	2	1	4	1030
1.5882	2	1	4	1030
1.58824	2	1	4	1030
1.58828	2	1	4	1030
1.58832	2	1	4	1030
1.58836	2	1	4	1030
1.5884	2	1	4	1030
1.58844	2	1	4	1030
1.58848	2	1	4	1030
1.58852	2	1	4	1030
1.58856	2	1	4	1030
1.5886	2	1	4	1030
1.58864	2	1	4	1030
1.58868	2	1	4	1030
1.58872	2	1	4	1030
1.58876	2	1	4	1030
1.5888	2	1	4	1030
1.58884	2	1	4	1030
1.58888	2	1	4	1030
1.58892	2	1	4	1030
1.58896	2	1	4	1030
1.589	2	1	4	1030
1.58904	2	1	4	1030
1.58908	2	1	4	1030
1.58912	2	1	4	1030
1.58916	2	1	4	1030
1.5892	2	1	4	1030
1.58924	2	1	4	1030
1.58928	2	1	4	1030
1.58932	2	1	4	1030
1.58936	2	1	4	1030
1.5894	2	1	4	1030
1.58944	2	1	4	1030
1.58948	2	1	4	1030
1.58952	2	1	4	1030
1.58956	2	1	4	1030
1.5896	2	1	4	1030
1.58964	2	1	4	1030
1.58968	2	1	4	1030
1.58972	2	1	4	1030
1.58976	2	1	4	1030
1.5898	2	1	4	1030
1.58984	2	1	4	1030
1.58988	2	1	4	1030
1.58992	2	1	4	1030
1.58996	2	1	4	1030
1.59	2	1	4	1030
1.59004	2	1	4	1030
1.59008	2	1	4	1030
1.59012	2	1	4	1030
1.59016	2	1	4	1030
1.5902	2	1	4	1030
1.59024	2	1	4	1030
1.59028	2	1	4	1030
1.59032	2	1	4	1030
1.59036	2	1	4	1030
1.5904	2	1	4	1030
1.59044	2	1	4	1030
1.59048	2	1	4	1030
1.59052	2	1	4	1030
1.59056	2	1	4	1030
1.5906	2	1	4	1030
1.59064	2	1	4	1030
1.59068	2	1	4	1030
1.59072	2	1	4	1030
1.59076	2	1	4	1030
1.5908	2	1	4	1030
1.59084	2	1	4	1030
1.59088	2	1	4	1030
1.59092	2	1	4	1030
1.59096	2	1	4	1030
1.591	2	1	4	1030
1.59104	2	1	4	1030
1.59108	2	1	4	1030
1.59112	2	1	4	1030
1.59116	2	1	4	1030
1.5912	2	1	4	1030
1.59124	2	1	4	1030
1.59128	2	1	4	1030
1.59132	2	1	4	1030
1.59136	2	1	4	1030
1.5914	2	1	4	1030
1.59144	2	1	4	1030
1.59148	2	1	4	1030
1.59152	2	1	4	1030
1.59156	2	1	4	1030
1.5916	2	1	4	1030
1.59164	2	1	4	1030
1.59168	2	1	4	1030
1.59172	2	1	4	1030
1.59176	2	1	4	1030
1.5918	2	1	4	1030
1.59184	2	1	4	1030
1.59188	2	1	4	1030
1.59192	2	1	4	1030
1.59196	2	1	4	1030
1.592	2	1	4	1030
1.59204	2	1	4	1030
1.59208	2	1	4	1030
1.59212	2	1	4	1030
1.59216	2	1	4	1030
1.5922	2	1	4	1030
1.59224	2	1	4	1030
1.59228	2	1	4	1030
1.59232	2	1	4	1030
1.59236	2	1	4	1030
1.5924	2	1	4	1030
1.59244	2	1	4	1030
1.59248	2	1	4	1030
1.59252	2	1	4	1030
1.59256	2	1	4	1030
1.5926	2	1	4	1030
1.59264	2	1	4	1030
1.59268	2	1	4	1030
1.59272	2	1	4	1030
1.59276	2	1	4	1030
1.5928	2	1	4	1030
1.59284	2	1	4	1030
1.59288	2	1	4	1030
1.59292	2	1	4	1030
1.59296	2	1	4	1030
1.593	2	1	4	1030
1.59304	2	1	4	1030
1.59308	2	1	4	1030
1.59312	2	1	4	1030
1.59316	2	1	4	1030
1.5932	2	1	4	1030
1.59324	2	1	4	1030
1.59328	2	1	4	1030
1.59332	2	1	4	1030
1.59336	2	1	4	1030
1.5934	2	1	4	1030
1.59344	2	1	4	1030
1.59348	2	1	4	1030
1.59352	2	1	4	1030
1.59356	2	1	4	1030
1.5936	2	1	4	1030
1.59364	2	1	4	1030
1.59368	2	1	4	1030
1.59372	2	1	4	1030
1.59376	2	1	4	1030
1.5938	2	1	4	1030
1.59384	2	1	4	1030
1.59388	2	1	4	1030
1.59392	2	1	4	1030
1.59396	2	1	4	1030
1.594	2	1	4	1030
1.59404	2	1	4	1030
1.59408	2	1	4	1030
1.59412	2	1	4	1030
1.59416	2	1	4	1030
1.5942	2	1	4	1030
1.59424	2	1	4	1030
1.59428	2	1	4	1030
1.59432	2	1	4	1030
1.59436	2	1	4	1030
1.5944	2	1	4	1030
1.59444	2	1	4	1030
1.59448	2	1	4	1030
1.59452	2	1	4	1030
1.59456	2	1	4	1030
1.5946	2	1	4	1030
1.59464	2	1	4	1030
1.59468	2	1	4	1030
1.59472	2	1	4	1030
1.59476	2	1	4	1030
1.5948	2	1	4	1030
1.59484	2	1	4	1030
1.59488	2	1	4	1030
1.59492	2	1	4	1030
1.59496	2	1	4	1030
1.595	2	1	4	1030
1.59504	2	1	4	1030
1.59508	2	1	4	1030
1.59512	2	1	4	1030
1.59516	2	1	4	1030
1.5952	2	1	4	1030
1.59524	2	1	4	1030
1.59528	2	1	4	1030
1.59532	2	1	4	1030
1.59536	2	1	4	1030
1.5954	2	1	4	1030
1.59544	2	1	4	1030
1.59548	2	1	4	1030
1.59552	2	1	4	1030
1.59556	2	1	4	1030
1.5956	2	1	4	1030
1.59564	2	1	4	1030
1.59568	2	1	4	1030
1.59572	2	1	4	1030
1.59576	2	1	4	1030
1.5958	2	1	4	1030
1.59584	2	1	4	1030
1.59588	2	1	4	1030
1.59592	2	1	4	1030
1.59596	2	1	4	1030
1.596	2	1	4	1030
1.59604	2	1	4	1030
1.59608	2	1	4	1030
1.59612	2	1	4	1030
1.59616	2	1	4	1030
1.5962	2	1	4	1030
1.59624	2	1	4	1030
1.59628	2	1	4	1030
1.59632	2	1	4	1030
1.59636	2	1	4	1030
1.5964	2	1	4	1030
1.59644	2	1	4	1030
1.59648	2	1	4	1030
1.59652	2	1	4	1030
1.59656	2	1	4	1030
1.5966	2	1	4	1030
1.59664	2	1	4	1030
1.59668	2	1	4	1030
1.59672	2	1	4	1030
1.59676	2	1	4	1030
1.5968	2	1	4	1030
1.59684	2	1	4	1030
1.59688	2	1	4	1030
1.59692	2	1	4	1030
1.59696	2	1	4	1030
1.597	2	1	4	1030
1.59704	2	1	4	1030
1.59708	2	1	4	1030
1.59712	2	1	4	1030
1.59716	2	1	4	1030
1.5972	2	1	4	1030
1.59724	2	1	4	1030
1.59728	2	1	4	1030
1.59732	2	1	4	1030
1.59736	2	1	4	1030
1.5974	2	1	4	1030
1.59744	2	1	4	1030
1.59748	2	1	4	1030
1.59752	2	1	4	1030
1.59756	2	1	4	1030
1.5976	2	1	4	1030
1.59764	2	1	4	1030
1.59768	2	1	4	1030
1.59772	2	1	4	1030
1.59776	2	1	4	1030
1.5978	2	1	4	1030
1.59784	2	1	4	1030
1.59788	2	1	4	1030
1.59792	2	1	4	1030
1.59796	2	1	4	1030
1.598	2	1	4	1030
1.59804	2	1	4	1030
1.59808	2	1	4	1030
1.59812	2	1	4	1030
1.59816	2	1	4	1030
1.5982	2	1	4	1030
1.59824	2	1	4	1030
1.59828	2	1	4	1030
1.59832	2	1	4	1030
1.59836	2	1	4	1030
1.5984	2	1	4	1030
1.59844	2	1	4	1030
1.59848	2	1	4	1030
1.59852	2	1	4	1030
1.59856	2	1	4	1030
1.5986	2	1	4	1030
1.59864	2	1	4	1030
1.59868	2	1	4	1030
1.59872	2	1	4	1030
1.59876	2	1	4	1030
1.5988	2	1	4	1030
1.59884	2	1	4	1030
1.59888	2	1	4	1030
1.59892	2	1	4	1030
1.59896	2	1	4	1030
1.599	2	1	4	1030
1.59904	2	1	4	1030
1.59908	2	1	4	1030
1.59912	2	1	4	1030
1.59916	2	1	4	1030
1.5992	2	1	4	1030
1.59924	2	1	4	1030
1.59928	2	1	4	1030
1.59932	2	1	4	1030
1.59936	2	1	4	1030
1.5994	2	1	4	1030
1.59944	2	1	4	1030
1.59948	2	1	4	1030
1.59952	2	1	4	1030
1.59956	2	1	4	1030
1.5996	2	1	4	1030
1.59964	2	1	4	1030
1.59968	2	1	4	1030
1.59972	2	1	4	1030
1.59976	2	1	4	1030
1.5998	2	1	4	1030
1.59984	2	1	4	1030
1.59988	2	1	4	1030
1.59992	2	1	4	1030
1.59996	2	1	4	1030
1.6	2	1	4	1030
1.60004	2	1	4	1030
1.60008	2	1	4	1030
1.60012	2	1	4	1030
1.60016	2	1	4	1030
1.6002	2	1	4	1030
1.60024	2	1	4	1030
1.60028	2	1	4	1030
1.60032	2	1	4	1030
1.60036	2	1	4	1030
1.6004	2	1	4	1030
1.60044	2	1	4	1030
1.60048	2	1	4	1030
1.60052	2	1	4	1030
1.60056	2	1	4	1030
1.6006	2	1	4	1030
1.60064	2	1	4	1030
1.60068	2	1	4	1030
1.60072	2	1	4	1030
1.60076	2	1	4	1030
1.6008	2	1	4	1030
1.60084	2	1	4	1030
1.60088	2	1	4	1030
1.60092	2	1	4	1030
1.60096	2	1	4	1030
1.601	2	1	4	1030
1.60104	2	1	4	1030
1.60108	2	1	4	1030
1.60112	2	1	4	1030
1.60116	2	1	4	1030
1.6012	2	1	4	1030
1.60124	2	1	4	1030
1.60128	2	1	4	1030
1.60132	2	1	4	1030
1.60136	2	1	4	1030
1.6014	2	1	4	1030
1.60144	2	1	4	1030
1.60148	2	1	4	1030
1.60152	2	1	4	1030
1.60156	2	1	4	1030
1.6016	2	1	4	1030
1.60164	2	1	4	1030
1.60168	2	1	4	1030
1.60172	2	1	4	1030
1.60176	2	1	4	1030
1.6018	2	1	4	1030
1.60184	2	1	4	1030
1.60188	2	1	4	1030
1.60192	2	1	4	1030
1.60196	2	1	4	1030
1.602	2	1	4	1030
1.60204	2	1	4	1030
1.60208	2	1	4	1030
1.60212	2	1	4	1030
1.60216	2	1	4	1030
1.6022	2	1	4	1030
1.60224	2	1	4	1030
1.60228	2	1	4	1030
1.60232	2	1	4	1030
1.60236	2	1	4	1030
1.6024	2	1	4	1030
1.60244	2	1	4	1030
1.60248	2	1	4	1030
1.60252	2	1	4	1030
1.60256	2	1	4	1030
1.6026	2	1	4	1030
1.60264	2	1	4	1030
1.60268	2	1	4	1030
1.60272	2	1	4	1030
1.60276	2	1	4	1030
1.6028	2	1	4	1030
1.60284	2	1	4	1030
1.60288	2	1	4	1030
1.60292	2	1	4	1030
1.60296	2	1	4	1030
1.603	2	1	4	1030
1.60304	2	1	4	1030
1.60308	2	1	4	1030
1.60312	2	1	4	1030
1.60316	2	1	4	1030
1.6032	2	1	4	1030
1.60324	2	1	4	1030
1.60328	2	1	4	1030
1.60332	2	1	4	1030
1.60336	2	1	4	1030
1.6034	2	1	4	1030
1.60344	2	1	4	1030
1.60348	2	1	4	1030
1.60352	2	1	4	1030
1.60356	2	1	4	1030
1.6036	2	1	4	1030
1.60364	2	1	4	1030
1.60368	2	1	4	1030
1.60372	2	1	4	1030
1.60376	2	1	4	1030
1.6038	2	1	4	1030
1.60384	2	1	4	1030
1.60388	2	1	4	1030
1.60392	2	1	4	1030
1.60396	2	1	4	1030
1.604	2	1	4	1030
1.60404	2	1	4	1030
1.60408	2	1	4	1030
1.60412	2	1	4	1030
1.60416	2	1	4	1030
1.6042	2	1	4	1030
1.60424	2	1	4	1030
1.60428	2	1	4	1030
1.60432	2	1	4	1030
1.60436	2	1	4	1030
1.6044	2	1	4	1030
1.60444	2	1	4	1030
1.60448	2	1	4	1030
1.60452	2	1	4	1030
1.60456	2	1	4	1030
1.6046	2	1	4	1030
1.60464	2	1	4	1030
1.60468	2	1	4	1030
1.60472	2	1	4	1030
1.60476	2	1	4	1030
1.6048	2	1	4	1030
1.60484	2	1	4	1030
1.60488	2	1	4	1030
1.60492	2	1	4	1030
1.60496	2	1	4	1030
1.605	2	1	4	1030
1.60504	2	1	4	1030
1.60508	2	1	4	1030
1.60512	2	1	4	1030
1.60516	2	1	4	1030
1.6052	2	1	4	1030
1.60524	2	1	4	1030
1.60528	2	1	4	1030
1.60532	2	1	4	1030
1.60536	2	1	4	1030
1.6054	2	1	4	1030
1.60544	2	1	4	1030
1.60548	2	1	4	1030
1.60552	2	1	4	1030
1.60556	2	1	4	1030
1.6056	2	1	4	1030
1.60564	2	1	4	1030
1.60568	2	1	4	1030
1.60572	2	1	4	1030
1.60576	2	1	4	1030
1.6058	2	1	4	1030
1.60584	2	1	4	1030
1.60588	2	1	4	1030
1.60592	2	1	4	1030
1.60596	2	1	4	1030
1.606	2	1	4	1030
1.60604	2	1	4	1030
1.60608	2	1	4	1030
1.60612	2	1	4	1030
1.60616	2	1	4	1030
1.6062	2	1	4	1030
1.60624	2	1	4	1030
1.60628	2	1	4	1030
1.60632	2	1	4	1030
1.60636	2	1	4	1030
1.6064	2	1	4	1030
1.60644	2	1	4	1030
1.60648	2	1	4	1030
1.60652	2	1	4	1030
1.60656	2	1	4	1030
1.6066	2	1	4	1030
1.60664	2	1	4	1030
1.60668	2	1	4	1030
1.60672	2	1	4	1030
1.60676	2	1	4	1030
1.6068	2	1	4	1030
1.60684	2	1	4	1030
1.60688	2	1	4	1030
1.60692	2	1	4	1030
1.60696	2	1	4	1030
1.607	2	1	4	1030
1.60704	2	1	4	1030
1.60708	2	1	4	1030
1.60712	2	1	4	1030
1.60716	2	1	4	1030
1.6072	2	1	4	1030
1.60724	2	1	4	1030
1.60728	2	1	4	1030
1.60732	2	1	4	1030
1.60736	2	1	4	1030
1.6074	2	1	4	1030
1.60744	2	1	4	1030
1.60748	2	1	4	1030
1.60752	2	1	4	1030
1.60756	2	1	4	1030
1.6076	2	1	4	1030
1.60764	2	1	4	1030
1.60768	2	1	4	1030
1.60772	2	1	4	1030
1.60776	2	1	4	1030
1.6078	2	1	4	1030
1.60784	2	1	4	1030
1.60788	2	1	4	1030
1.60792	2	1	4	1030
1.60796	2	1	4	1030
1.608	2	1	4	1030
1.60804	2	1	4	1030
1.60808	2	1	4	1030
1.60812	2	1	4	1030
1.60816	2	1	4	1030
1.6082	2	1	4	1030
1.60824	2	1	4	1030
1.60828	2	1	4	1030
1.60832	2	1	4	1030
1.60836	2	1	4	1030
1.6084	2	1	4	1030
1.60844	2	1	4	1030
1.60848	2	1	4	1030
1.60852	2	1	4	1030
1.60856	2	1	4	1030
1.6086	2	1	4	1030
1.60864	2	1	4	1030
1.60868	2	1	4	1030
1.60872	2	1	4	1030
1.60876	2	1	4	1030
1.6088	2	1	4	1030
1.60884	2	1	4	1030
1.60888	2	1	4	1030
1.60892	2	1	4	1030
1.60896	2	1	4	1030
1.609	2	1	4	1030
1.60904	2	1	4	1030
1.60908	2	1	4	1030
1.60912	2	1	4	1030
1.60916	2	1	4	1030
1.6092	2	1	4	1030
1.60924	2	1	4	1030
1.60928	2	1	4	1030
1.60932	2	1	4	1030
1.60936	2	1	4	1030
1.6094	2	1	4	1030
1.60944	2	1	4	1030
1.60948	2	1	4	1030
1.60952	2	1	4	1030
1.60956	2	1	4	1030
1.6096	2	1	4	1030
1.60964	2	1	4	1030
1.60968	2	1	4	1030
1.60972	2	1	4	1030
1.60976	2	1	4	1030
1.6098	2	1	4	1030
1.60984	2	1	4	1030
1.60988	2	1	4	1030
1.60992	2	1	4	1030
1.60996	2	1	4	1030
1.61	2	1	4	1030
1.61004	2	1	4	1030
1.61008	2	1	4	1030
1.61012	2	1	4	1030
1.61016	2	1	4	1030
1.6102	2	1	4	1030
1.61024	2	1	4	1030
1.61028	2	1	4	1030
1.61032	2	1	4	1030
1.61036	2	1	4	1030
1.6104	2	1	4	1030
1.61044	2	1	4	1030
1.61048	2	1	4	1030
1.61052	2	1	4	1030
1.61056	2	1	4	1030
1.6106	2	1	4	1030
1.61064	2	1	4	1030
1.61068	2	1	4	1030
1.61072	2	1	4	1030
1.61076	2	1	4	1030
1.6108	2	1	4	1030
1.61084	2	1	4	1030
1.61088	2	1	4	1030
1.61092	2	1	4	1030
1.61096	2	1	4	1030
1.611	2	1	4	1030
1.61104	2	1	4	1030
1.61108	2	1	4	1030
1.61112	2	1	4	1030
1.61116	2	1	4	1030
1.6112	2	1	4	1030
1.61124	2	1	4	1030
1.61128	2	1	4	1030
1.61132	2	1	4	1030
1.61136	2	1	4	1030
1.6114	2	1	4	1030
1.61144	2	1	4	1030
1.61148	2	1	4	1030
1.61152	2	1	4	1030
1.61156	2	1	4	1030
1.6116	2	1	4	1030
1.61164	2	1	4	1030
1.61168	2	1	4	1030
1.61172	2	1	4	1030
1.61176	2	1	4	1030
1.6118	2	1	4	1030
1.61184	2	1	4	1030
1.61188	2	1	4	1030
1.61192	2	1	4	1030
1.61196	2	1	4	1030
1.612	2	1	4	1030
1.61204	2	1	4	1030
1.61208	2	1	4	1030
1.61212	2	1	4	1030
1.61216	2	1	4	1030
1.6122	2	1	4	1030
1.61224	2	1	4	1030
1.61228	2	1	4	1030
1.61232	2	1	4	1030
1.61236	2	1	4	1030
1.6124	2	1	4	1030
1.61244	2	1	4	1030
1.61248	2	1	4	1030
1.61252	2	1	4	1030
1.61256	2	1	4	1030
1.6126	2	1	4	1030
1.61264	2	1	4	1030
1.61268	2	1	4	1030
1.61272	2	1	4	1030
1.61276	2	1	4	1030
1.6128	2	1	4	1030
1.61284	2	1	4	1030
1.61288	2	1	4	1030
1.61292	2	1	4	1030
1.61296	2	1	4	1030
1.613	2	1	4	1030
1.61304	2	1	4	1030
1.61308	2	1	4	1030
1.61312	2	1	4	1030
1.61316	2	1	4	1030
1.6132	2	1	4	1030
1.61324	2	1	4	1030
1.61328	2	1	4	1030
1.61332	2	1	4	1030
1.61336	2	1	4	1030
1.6134	2	1	4	1030
1.61344	2	1	4	1030
1.61348	2	1	4	1030
1.61352	2	1	4	1030
1.61356	2	1	4	1030
1.6136	2	1	4	1030
1.61364	2	1	4	1030
